traitGene	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf	candidate_snp	SNP.PP.H4	hypr_posterior	hypr_regional_prob	hypr_candidate_snp	hypr_posterior_explainedBySnp
ENSG00000197977.3	6885	3.49752582802849e-07	0.00321959874468152	0.000108245981179792	0.996443092249214	0.000228713272342266	rs4713266	0.42091398005347	0	0.0362	rs1746764	0.2131
ENSG00000198077.10	5287	6.4932808751072e-19	0.0756219253266037	7.87681257685172e-18	0.917340824262664	0.00703725041072981	rs2079811	0.998195874578924	0	0.0184	rs2079811	0.9982
ENSG00000198182.12	4582	5.47136640121118e-28	0.306879987704862	1.18952813289981e-27	0.667160904338197	0.0259591079569396	rs7247241	0.253594637611875	0	0.0106	rs7247241	0.2521
ENSG00000198454.2	5891	0.409034542461532	0.0548140147983877	0.467057214839556	0.0625830220199519	0.00651120588057209	rs13295095	0.0105895085125419	0	0.0017	rs13295095	0.0326
ENSG00000198502.5	16328	2.1238953055103e-34	1.97295390326597e-27	1.0764857067476e-07	0.999981794295194	1.80980562389762e-05	rs4367411	0.999719442009039	0	0.0369	rs4367411	0.6833
ENSG00000198547.8	4050	0.00602383376921286	0.580601053154156	0.00387054862098515	0.373022385599627	0.0364821788560188	rs1007123	0.0702410758884578	1e-04	0.008	rs1007123	0.071
ENSG00000198563.13	15998	1.47034316901484e-09	0.375713817916148	2.33387077784323e-09	0.596341337477103	0.0279448408025355	rs1265095	0.312810594561488	1e-04	0.0087	rs1265095	0.2627
ENSG00000198625.12	5817	2.26030524392536e-20	0.0226042659669104	2.08563433797287e-19	0.207805040595683	0.769590693437406	rs2169137	0.123001082839601	0.6086	0.9876	rs2169137	0.1327
ENSG00000198670.11	1515	7.43664251268054e-30	0.839612996235602	9.80561127797319e-31	0.11065773920636	0.0497292645580327	rs651164	0.999999818704313	0.0012	0.009	rs651164	1
ENSG00000198755.10	5224	5.27361428974373e-05	0.283025304015835	0.000130637061298627	0.701089687541335	0.0157016352386333	rs9469899	0.0195287256248494	0	0.0069	rs9469899	0.0202
ENSG00000198837.9	4627	7.47862078963707e-09	0.576507877659138	3.88156690921215e-09	0.299095735754304	0.124396375226371	rs10127983	0.0482069573908421	2e-04	0.034	rs10127983	0.0478
ENSG00000198844.10	5891	2.46580058905019e-11	0.556063889983141	1.76249187956676e-11	0.397413878649305	0.0465222313252712	rs9898040	0.196074756397531	3e-04	0.0123	rs9898040	0.1954
ENSG00000198917.12	4930	1.19043855083863e-05	0.0675395415923357	0.000160679833073392	0.911596482065915	0.0206913921231679	rs1182	0.0908012036328797	0	0.0574	rs1182	0.0933
ENSG00000198933.9	4926	4.54013824079788e-08	9.00979291297889e-06	0.00501366734487968	0.994949952523964	2.73249368618309e-05	rs6503807	0.0753075072258831	0	0.0015	rs6503807	0.1489
ENSG00000199332.1	15276	4.7264518337607e-11	0.0120589604902194	3.86718203759719e-09	0.986662651347697	0.00127838424763846	rs1265095	0.437901083592662	0	0.0197	rs1265095	0.3416
ENSG00000203799.12	4943	1.00680195105958e-09	2.60649543033757e-05	3.86240754322118e-05	0.999933261977995	2.04798546682264e-06	rs6935782	0.112016987259069	0	0.0014	rs9320279	0.5712
ENSG00000203804.4	3215	3.03773420441845e-09	0.193210976915521	4.97875958302972e-09	0.316176659410747	0.490612355657239	rs1811698	0.0883227471521221	0.228	0.5395	rs1811698	0.0659
ENSG00000204001.9	5877	0.000277960750250428	4.60489573035775e-05	0.851649099631968	0.141083311038161	0.0069435796223178	rs7042091	0.137718082730614	0	0.0021	rs7042091	0.2415
ENSG00000204054.13	5834	1.32520181479815e-05	0.0773994784301994	0.000156735914517851	0.91542171301597	0.00700882062116439	rs1182	0.0829104343026821	0	0.0148	rs1182	0.0881
ENSG00000204055.4	5534	1.92877807835444e-05	0.112653116720024	0.000150594965683324	0.879564404369384	0.00761259616412526	rs1182	0.0975484395344466	0	0.012	rs3124505	0.2909
ENSG00000204099.11	4443	2.47985261393463e-15	0.135881807557925	1.54567745647598e-14	0.846926071794744	0.0171921206473113	rs76832527	0.795836249947816	1e-04	0.0249	rs76832527	0.7761
ENSG00000204176.13	2274	1.08754794313441e-11	0.59816694688176	6.48722545392275e-12	0.356761620907531	0.0450714321933461	rs6602880	0.289606018642254	3e-04	0.0132	rs6602880	0.3941
ENSG00000204177.10	1821	5.49094435817428e-12	0.301651241909674	1.20841336320739e-11	0.663821027843008	0.0345277302297419	rs6602880	0.307554360498806	0	0.0209	rs6602880	0.4179
ENSG00000204179.10	1802	1.20722820474161e-11	0.663204475358653	4.09380104101775e-12	0.224785582822109	0.112009941803074	rs6602880	0.286474625299942	0.0046	0.0327	rs6602880	0.3932
ENSG00000204228.3	17660	3.02083485857363e-08	0.274118027020871	7.49832792475462e-08	0.680371312249458	0.0455105555380411	rs9272226	0.308253412209845	3e-04	0.0258	rs9272226	0.3453
ENSG00000204241.7	7388	0.001498401173579	0.473692287020796	0.00144793181105471	0.457671625941199	0.0656897540533714	rs11824649	0.0471639809036828	2e-04	0.0258	rs11824649	0.0509
ENSG00000204257.14	17194	2.13302008071685e-08	0.193563662720538	7.21583321588442e-08	0.654658328878691	0.151777914912239	rs9273852	0.295660133761099	0	0.2354	rs9273852	0.3129
ENSG00000204267.13	16895	3.62791802840843e-09	0.0329235092252936	1.06123853709073e-07	0.963074449470831	0.0040019315521016	rs9272226	0.179163983636423	0	0.0208	rs9272226	0.1724
ENSG00000204287.13	17018	2.09355293295504e-08	0.194512419951195	8.38301302895432e-08	0.778840763362461	0.0266467119206842	rs9273852	0.19785804167917	2e-04	0.024	rs9273852	0.2276
ENSG00000204301.6	21986	3.09330806033717e-13	5.75564112523305e-05	5.37308724024637e-09	0.999756750453159	0.000185687762192323	rs3096702	0.904037488630295	0	0.9831	rs3096702	0.9973
ENSG00000204305.13	22515	1.25897231842122e-10	0.0234263437840627	5.23728335141211e-09	0.974526133042864	0.00204751780989191	rs150437914	0.266626567928116	0	0.1816	rs204995	0.948
ENSG00000204308.7	22569	6.11856889105903e-10	0.11385164650542	4.69731759452976e-09	0.874044152779299	0.0121041954061075	rs2844626	0.252496786533821	0	0.0158	rs2844626	0.3081
ENSG00000204310.12	22568	1.58391265876823e-09	0.294727520981327	3.65350952143723e-09	0.679803559646228	0.0254689141350239	rs2844626	0.226447226102942	1e-04	0.0103	rs2844626	0.275
ENSG00000204314.10	22637	1.25783242657742e-09	0.234077600127331	4.02516732865376e-09	0.749050721508592	0.0168716730810755	rs2844626	0.17098294781786	0	0.0094	rs2844626	0.1897
ENSG00000204315.3	22526	6.64874640418281e-10	0.175292558433153	3.06696873030982e-09	0.808582613476552	0.0161248243584521	rs28722181	0.23379907987001	1e-04	0.0195	rs28722181	0.4252
ENSG00000204338.8	21866	2.31389489227447e-10	0.0611059027121345	3.52813378695437e-09	0.931711023581658	0.0071830699466826	rs2844626	0.149794290715838	0	0.0235	rs2844626	0.1749
ENSG00000204344.14	21878	8.08316190188083e-10	0.213465937443683	2.92305366045778e-09	0.771926369618971	0.0146076892059738	rs1265095	0.180013819797836	0	0.0109	rs2844626	0.1452
ENSG00000204348.9	21877	9.74096810833197e-10	0.257246020949941	2.52299541088661e-09	0.666213013739009	0.0765409618139561	rs150437914	0.309006459821246	0.0013	0.0724	rs150437914	0.4897
ENSG00000204351.11	21858	4.3545904105521e-16	1.15001893189341e-07	3.78653748965966e-09	0.99999985963932	2.15722475277572e-08	rs2844626	0.17371010013167	0	0.0019	rs550671	0.0943
ENSG00000204371.11	21802	1.07072612067583e-09	0.28282981376494	2.65064289317458e-09	0.700144127537449	0.0170260549762408	rs1265095	0.183377614851823	0	0.0058	rs2844626	0.1893
ENSG00000204392.10	21622	1.23189347993925e-09	0.325411439857575	2.4628865220155e-09	0.650560996540066	0.0240275599075786	rs2844626	0.183777975320107	1e-04	0.0101	rs2844626	0.2479
ENSG00000204410.14	21158	2.63212941683115e-10	0.0695293269172715	3.50395559126266e-09	0.925586662710763	0.00488400660479788	rs1265095	0.185017181263542	0	0.0072	rs2844626	0.161
ENSG00000204428.12	19526	2.61387512895265e-11	0.00688678043380533	3.76547614129476e-09	0.992089498381123	0.00102371739345528	rs1265095	0.383054501860005	0	0.0752	rs805301	0.2012
ENSG00000204435.13	18926	1.13101177724446e-09	0.297830353538601	2.54592921748666e-09	0.670390062335005	0.0317795804494537	rs1265095	0.167895210712238	1e-04	0.014	rs2844626	0.2118
ENSG00000204463.12	18665	1.08366910401145e-09	0.282244525329312	2.69141659050199e-09	0.700969885749954	0.016785585145647	rs1265095	0.18332318089662	0	0.007	rs2844626	0.1776
ENSG00000204516.9	15853	1.05503313224814e-14	2.69590498027869e-06	3.91345254805517e-09	0.999996671694493	6.28487062933735e-07	rs2395040	0.283034553860714	0	0.355	rs2395040	0.8261
ENSG00000204520.12	15276	1.1171718576395e-30	2.85033007222875e-22	3.91944730722426e-09	0.999999995515097	5.6545272105479e-10	rs6934187	0.0470106683987208	0	0.0365	rs3132467	0.0714
ENSG00000204525.16	14759	2.78707113788155e-15	7.11696852050432e-07	3.91607585964458e-09	0.999995591618142	3.69276893088633e-06	rs2844626	0.266981444502401	0	0.057	rs9264396	0.4158
ENSG00000204528.3	14592	2.15495081760339e-25	5.50625355304467e-17	3.91364111524267e-09	0.999999633973526	3.62112833557637e-07	rs1052989	0.313827260049417	0	0.9595	rs1052989	0.3503
ENSG00000204529.4	5311	4.18675707517291e-08	0.553991872443269	3.13184107896218e-08	0.414373709068931	0.0316343453018181	rs11290954	0.0474217971412713	2e-04	0.0107	rs11290954	0.0471
ENSG00000204531.17	14593	2.01151391070164e-17	5.13970056399656e-09	3.91365397522275e-09	0.99999355247873	6.43846791269617e-06	rs1265095	0.935055909797764	0	0.9585	rs9380221	0.4173
ENSG00000204536.13	14648	3.1081573839946e-18	7.94263181573138e-10	4.99216947656792e-10	0.126697341990473	0.873302656716049	rs2517985	0.128871767244117	0.7333	1	rs2517985	0.1338
ENSG00000204538.3	14790	4.83850933150964e-31	1.25229301748807e-22	3.86371978835456e-09	0.999999996068411	6.78735000878221e-11	rs1042149	0.0794598195130364	0	0.0044	rs1042134	0.0789
ENSG00000204540.10	14946	1.0549269032715e-30	2.73986617455593e-22	3.85028622541915e-09	0.999999996082082	6.7637513703625e-11	rs1042149	0.079459819232697	0	0.0044	rs1042134	0.0789
ENSG00000204560.9	20417	1.1145628543816e-09	0.289443670104727	2.64611945205368e-09	0.687154106636987	0.0234022194976021	rs1265095	0.24684644330221	0	0.0113	rs1265095	0.1951
ENSG00000204618.8	14076	6.56832279009301e-08	0.311486437166458	1.40615190560648e-07	0.666811005464106	0.0217023510710191	rs2285795	0.0483174120116353	0	0.0086	rs2285795	0.0529
ENSG00000204622.11	13606	6.8026047430857e-13	3.22385071433782e-06	2.07440283235867e-07	0.983071951702214	0.0169246170061071	rs16896742	0.770315167960543	0.003	0.9999	rs16896742	0.4157
ENSG00000204623.9	14004	6.28696052392898e-08	0.298143484426003	1.41205482101209e-07	0.669599663155705	0.0322566483432041	rs2285795	0.0490206501767983	0	0.0142	rs2285795	0.0545
ENSG00000204625.10	13478	5.06768062493821e-08	0.239948567923578	1.56783210684136e-07	0.742331881240968	0.0177193433754393	rs2285795	0.0568229571217316	1e-04	0.0151	rs2285795	0.0637
ENSG00000204632.11	13454	1.42783285792021e-08	0.0666157631118514	1.94946686716234e-07	0.90950290485164	0.0238811228114932	rs2285795	0.0546023540329866	3e-04	0.0676	rs2285795	0.0642
ENSG00000204642.13	13159	5.7902538365417e-08	0.270101678657216	1.52594804114489e-07	0.711800657115925	0.0180974537295173	rs2285795	0.0448611335422735	0	0.009	rs2285795	0.0485
ENSG00000204644.9	13180	1.60110721025948e-34	7.46866713017888e-28	2.14376505059237e-07	0.999999716726504	6.88969906765946e-08	rs387642	0.0860557933463989	0	0.0775	rs387642	0.0896
ENSG00000205076.4	5703	5.20623775517664e-38	2.92009355824446e-11	1.7829010102489e-27	0.99999999996902	1.77302530180725e-12	rs11083450	0.269716084023124	0	0.0118	rs11083450	0.2791
ENSG00000205544.3	6299	2.13346301384763e-11	0.481118281557385	2.12240695088772e-11	0.478584726431794	0.0402969919682632	rs9898040	0.196119768302581	1e-04	0.0119	rs9898040	0.1955
ENSG00000206072.12	6185	1.78176097577412e-07	4.80530174009938e-06	0.0357472078484462	0.964080438352917	0.000167370320800382	rs4941213	0.0326016341443092	0	0.0013	rs4941213	0.0745
ENSG00000206077.10	4639	1.41357074499637e-09	0.453451889581783	1.5643001289197e-09	0.501758782829456	0.0447893246108918	rs35033501	0.999995594711522	3e-04	0.0193	rs35033501	1
ENSG00000206341.7	13443	9.7947518460915e-13	4.57769352362199e-06	2.13965851595395e-07	0.99999480141682	4.06922825287041e-07	rs2285795	0.040597528999759	0	0.0049	rs2975031	0.9539
ENSG00000206344.7	14576	2.04626670027613e-17	5.22785190341164e-09	3.9141634251979e-09	0.999999985819095	5.03889023289707e-09	rs9265950	0.726464647579363	0	0.0038	rs9263850	0.9922
ENSG00000206503.12	13473	1.38575113275888e-10	0.000655152800793752	2.113676165109e-07	0.9992997765924	4.48591006135336e-05	rs2285795	0.0449178949680167	0	0.0286	rs9260280	0.7614
ENSG00000206530.10	5727	4.59122368607281e-22	0.0196575189927296	2.10491936851675e-20	0.901150966150923	0.0791915148563464	rs12629813	0.492411711660405	0.0015	0.6658	rs12629813	0.5683
ENSG00000207392.1	5001	5.38147837418475e-30	0.607580527667143	3.09633952347029e-30	0.349540538614013	0.0428789337188489	rs651164	0.999999907346667	5e-04	0.0132	rs651164	1
ENSG00000212993.4	6505	3.06415093769686e-180	0.576171976901852	2.01510704234766e-180	0.378868557481118	0.0449594656170275	rs10090154	0.365119413292142	3e-04	0.0109	rs10090154	0.9109
ENSG00000213073.4	3737	5.21419454817576e-30	0.58869382252599	3.33449968844291e-30	0.376437345556012	0.0348688319180032	rs651164	0.9999998401219	1e-04	0.0087	rs651164	1
ENSG00000213221.4	6684	0.000610195120965017	0.000108536273071348	0.843013861655344	0.149941747584572	0.00632565936604764	rs3812556	0.981645642181312	0	0.002	rs3812556	0.8759
ENSG00000213676.10	22502	2.97921264735386e-10	0.0785462063563154	3.4735088100193e-09	0.915776349783053	0.00567744008920255	rs1265095	0.278738732262933	0	0.0087	rs1265095	0.2245
ENSG00000213760.10	16087	2.40984860073925e-12	0.000615783741958072	3.91080806521327e-09	0.999320816653821	6.3395691003213e-05	rs2844626	0.119163021304239	0	0.0202	rs2844626	0.1312
ENSG00000214026.10	6955	6.34239047894907e-78	2.83016113204423e-16	2.24099978165135e-62	1	2.01055817127813e-17	rs10840603	0.0797655804812765	0	0.013	rs10840603	0.0743
ENSG00000214402.6	5862	0.56856637107918	0.0758710411844993	0.307566172293516	0.0410355046869684	0.00696091075583658	rs148111971	0.0132923394141336	1e-04	0.002	rs148111971	0.017
ENSG00000214708.4	5076	0.000193031533534197	0.647880075550349	9.2532394531783e-05	0.31052916825572	0.0413051922658659	rs4795643	0.111425920625084	4e-04	0.01	rs117487556	0.1042
ENSG00000214736.7	5452	1.71043797323718e-15	0.213987958380371	6.16929895822501e-15	0.771808984550362	0.014203057069256	rs9369290	0.240799174054353	0	0.007	rs9369290	0.2626
ENSG00000214894.6	18592	7.65137984809585e-10	0.198742042407597	3.03038037241114e-09	0.787117064778104	0.0141408890187829	rs1265095	0.173502032097165	0	0.0132	rs2844626	0.1832
ENSG00000214922.9	13169	5.24772382537138e-12	2.44795593717337e-05	2.14365957498666e-07	0.999973388163421	1.91790600097079e-06	rs9258244	0.0942606073792225	0	0.0958	rs9258244	0.5106
ENSG00000214999.3	5543	1.57433510897793e-11	0.355029076045183	2.71260092659661e-11	0.611686669875757	0.033284254036191	rs9898040	0.196106271508696	0	0.0155	rs9898040	0.1954
ENSG00000215246.5	4639	1.96165924759011e-09	0.629270304074945	9.63638896729904e-10	0.309058958808691	0.0616707341910645	rs35033501	0.999995801687336	9e-04	0.019	rs35033501	1
ENSG00000218416.4	7738	6.47280878534538e-17	0.00354671513838872	1.81682865182656e-14	0.995513356412346	0.000939928449248333	rs76832527	0.795863732303766	0	0.0675	rs76832527	0.7761
ENSG00000219133.2	5744	6.30233455688625e-19	0.630267292080005	3.24301100960583e-19	0.32427305259766	0.0454596553223329	rs4245739	0.111023117080863	7e-04	0.0137	rs4245739	0.1056
ENSG00000219200.11	6486	1.763760636449e-11	0.39774651384415	2.51910008056006e-11	0.568049272853418	0.0342042132596038	rs9898040	0.195966084522775	0	0.0117	rs9898040	0.1951
ENSG00000220205.8	5585	1.52779246948676e-11	0.344533222779109	2.74045009575208e-11	0.617962729761805	0.0375040474164047	rs9898040	0.1960828681146	1e-04	0.021	rs9898040	0.1954
ENSG00000221821.3	5052	0.0062269170155278	0.535919973720175	0.00487408179270312	0.419454607466401	0.0335244200051937	rs4711748	0.215973018526475	1e-04	0.0085	rs4711748	0.2161
ENSG00000221887.5	6991	0.0103677264046477	0.280288713624149	0.0244458690912493	0.660863506012857	0.0240341848670969	rs2032342	0.146386732864422	1e-04	0.0131	rs2032342	0.1556
ENSG00000221990.4	4639	1.07397105272116e-11	0.00344513498837159	3.1055573435979e-09	0.996214989741698	0.000339872153632327	rs35033501	0.999992067632414	0	0.019	rs35033501	0.9987
ENSG00000223374.1	6230	9.73308958339119e-15	0.533317906992904	7.63399509333914e-15	0.418251046245749	0.048431046761333	rs76832527	0.795846655331035	2e-04	0.015	rs76832527	0.7761
ENSG00000223534.1	16475	1.80506648973004e-21	1.65267047477979e-14	1.09221185898216e-07	0.999999890205202	5.73598187449182e-10	rs9274639	0.916998921015182	0	0.0013	rs9274639	0.9995
ENSG00000223553.6	4990	0.00591894243955255	0.465721981091565	0.00618035660764053	0.486254989309698	0.0359237305515443	rs2238775	0.182402184061014	3e-04	0.0143	rs2238775	0.1925
ENSG00000224132.2	6675	8.10161300597355e-07	0.587739514712748	5.0241477947176e-07	0.364433937165991	0.0478252355451806	rs60079197	0.121327305683674	7e-04	0.0144	rs60079197	0.1139
ENSG00000224272.2	4435	2.29698906065753e-19	1.25861925724572e-05	1.82498177622944e-14	0.999986131445387	1.28236202551433e-06	rs76832527	0.795845743345134	0	0.0201	rs76832527	0.7761
ENSG00000224367.6	7288	0.000305894843381605	0.460898040952789	0.000223048945334425	0.335869722135034	0.20270329312346	rs34349762	0.0663116207488405	0.016	0.0941	rs12327532	0.0736
ENSG00000224389.8	21867	6.25925322815094e-10	0.165295459065267	2.70441551642498e-09	0.714066163143961	0.120638374460433	rs1265095	0.499504756765211	0.0062	0.167	rs1265095	0.445
ENSG00000224549.1	6291	6.00563683370406e-12	1.87950694172449e-08	0.000319429805776626	0.999678389947708	2.16144544104615e-06	rs643958	0.580675519336928	0	0.0016	rs643958	0.7203
ENSG00000224557.7	17523	6.96025407351548e-20	6.31612718345511e-13	1.10198118046875e-07	0.999999887372254	2.42899778271228e-09	rs1811359	0.0174193217039431	0	0.0054	rs1811359	0.0487
ENSG00000224796.1	17467	2.32726615086039e-09	0.0211189878260642	1.07714430641482e-07	0.977462955248212	0.00141794688402509	rs9272226	0.145848407026089	0	0.0122	rs9272226	0.144
ENSG00000225138.7	4639	9.0161325735825e-32	2.89223752449783e-23	3.11735549690499e-09	0.999999996868453	1.41951231121759e-11	rs10474780	0.239322533792862	0	0.0012	rs10474780	0.2508
ENSG00000225851.1	15198	5.9724569353293e-19	1.52380307594291e-10	3.91936347115861e-09	0.999980085054176	1.99108740769698e-05	rs150437914	0.998011489301078	0	0.2453	rs2249741	0.7829
ENSG00000225855.6	3474	1.49012973108843e-07	0.100095562523026	1.32518263568041e-06	0.890146977329403	0.00975598595196317	rs146564277	0.9108825545143	0	0.0183	rs146564277	0.9259
ENSG00000225889.7	4750	9.85049701641722e-16	0.0108569342573717	8.96777322041319e-14	0.988401408272391	0.000741657470150279	rs72821624	0.995081532179307	0	0.0098	rs72821624	0.9937
ENSG00000225973.3	7905	0.00339647698210026	0.333431665109317	0.00638303939226442	0.62659187770815	0.0301969408081683	rs142449279	0.920638190570811	0	0.0132	rs142449279	0.8111
ENSG00000226416.1	6964	1.08591846526392e-65	0.000484568751034753	2.23984149738674e-62	0.99948310717729	3.2324071672992e-05	rs10840603	0.0768510301604313	0	0.0125	rs10840603	0.0714
ENSG00000226471.6	1442	0.0063070094795271	0.786940119437766	0.000889156571060298	0.110847099533788	0.095016614977858	rs9625483	0.441077194148352	0.0098	0.0299	rs9625483	0.4265
ENSG00000226496.2	8413	2.1190734099677e-14	3.38112611934588e-08	6.26735567668121e-07	0.999999333569852	5.88329812916384e-09	rs2251871	0.476337988458122	0	0.0012	rs2251871	1
ENSG00000226686.7	4422	1.78898707811377e-49	1.838640305863e-23	9.72994594107984e-27	1	2.74193524177456e-24	rs4802297	0.998535848642079	0	0.0864	rs256744	0.9989
ENSG00000226819.1	6198	5.47147075362224e-11	4.96234581581457e-08	0.0011012301644781	0.998759635941351	0.000139084215997093	rs6546232	0.253442088919903	0	0.03	rs6546232	0.3503
ENSG00000226823.1	5981	0.000759517777779183	0.575421774204636	0.000503172463341881	0.381168668808567	0.0421468667456757	rs10122495	0.0476035331703425	4e-04	0.0124	rs10122495	0.0484
ENSG00000227057.9	17264	3.20048752773383e-08	0.288799436689341	7.63519551186648e-08	0.688947832007052	0.0222526229467779	rs2002777	0.184130847925221	0	0.0073	rs9272226	0.1833
ENSG00000227107.1	7012	9.95852055762587e-09	0.00722450714079151	1.36748382446153e-06	0.992053932671675	0.000720182745188821	rs60079197	0.0732060836030713	0	0.0204	rs60079197	0.0583
ENSG00000227262.3	13461	9.86919076682021e-15	4.61550974424007e-08	2.13826611545222e-07	0.999999728925951	1.10923315605099e-08	rs2517653	0.0354812760940899	0	0.0056	rs2394182	0.0443
ENSG00000227627.2	7310	5.84104739376388e-17	0.546676357514991	4.32517907212963e-17	0.404754367828079	0.0485692746569293	rs7742238	0.0405420935098259	8e-04	0.0173	rs63739861	0.0718
ENSG00000227698.1	8522	3.21196683043829e-07	0.51249119738777	2.76036033027511e-07	0.44038718155936	0.0471210238201538	rs9978557	0.226779753808949	6e-04	0.0175	rs9978557	0.2535
ENSG00000227766.1	13471	5.63846576165477e-08	0.266574370665533	1.5142752367751e-07	0.715898797640993	0.0175266238812917	rs2285795	0.0446938644810622	1e-04	0.0119	rs2285795	0.049
ENSG00000228022.5	19543	3.39797226355999e-10	0.0882606315939133	3.32989985407351e-09	0.864877986351518	0.0468613783848704	rs2844626	0.284899750223858	0.001	0.1066	rs2844626	0.3686
ENSG00000228078.1	13474	1.17785899742643e-09	0.00551584560543313	2.11491417260319e-07	0.990397997013455	0.00408594471183353	rs9260603	0.685307658803297	4e-04	0.2478	rs9260603	0.8405
ENSG00000228451.3	7312	5.04482049021005e-09	0.00012835334835352	3.92860807182086e-05	0.999539733361751	0.000292622164358323	rs3758098	0.361677804986653	1e-04	0.6022	rs17055186	0.5505
ENSG00000228962.1	17716	2.17846936467841e-08	0.202402709273312	7.91424257415533e-08	0.735254005453725	0.0623431843458445	rs9273852	0.242742934432843	9e-04	0.0732	rs9273852	0.271
ENSG00000229390.1	13463	2.8958681262804e-09	0.0137115834638485	2.06438472079892e-07	0.977452228074424	0.00883597912738619	rs2285795	0.0413444471004453	0	0.1215	rs2285795	0.0481
ENSG00000229391.7	16356	1.59096902858174e-32	1.47790160100464e-25	1.07588910564758e-07	0.999426947751623	0.000572944659471391	rs9273148	0.999924995118885	0	0.1461	rs9273148	0.4852
ENSG00000229637.3	4815	9.04257854244522e-40	0.183815238248777	3.92769223383406e-39	0.798393502976844	0.0177912587743768	rs138467395	1	0	0.0166	rs138467395	1
ENSG00000229836.1	14849	6.00793053080424e-10	0.15335081623422	3.24182534718248e-09	0.827448028254977	0.0192011516681863	rs2844626	0.19243402184802	1e-04	0.0273	rs2249935	0.2274
ENSG00000230074.1	4686	1.21311171637292e-15	9.18798614294004e-13	0.00131853540679525	0.998645421180609	3.60434116796198e-05	rs2480559	0.494873272823707	0	0.007	rs2480559	0.5034
ENSG00000230148.8	4837	2.90542734885253e-39	0.590607886718364	1.73870468455427e-39	0.353383460338589	0.056008652943041	rs138467395	1	8e-04	0.0175	rs138467395	1
ENSG00000230183.4	6406	0.00147062477301221	0.144792725466413	0.00843712200637263	0.830675782682074	0.0146237450721277	rs142449279	0.914982119130792	0	0.0119	rs142449279	0.8521
ENSG00000230521.1	13443	2.00352858488639e-24	9.36372862890425e-18	2.13966916651278e-07	0.999999779482269	6.55081321415625e-09	rs9260639	0.977305996647216	0	0.0083	rs9260639	1
ENSG00000230596.3	2979	8.8531780935641e-06	0.397049245431896	1.28065173090144e-05	0.574320849137389	0.0286082457353134	rs11681263	0.715641742561841	0	0.0132	rs11681263	0.6876
ENSG00000230795.3	13460	2.13246781099243e-21	9.97288046042202e-15	2.13826617363466e-07	0.999999757637128	2.85362454607979e-08	rs2247504	0.92361495273224	0	0.0299	rs2247504	1
ENSG00000230869.1	4186	1.00614829813531e-12	0.0553396335930082	5.19949662185404e-12	0.285320608182608	0.659339758218179	rs6602880	0.287273546125988	0.0904	0.8151	rs6602880	0.3451
ENSG00000231074.8	17308	3.21103228896439e-10	0.0795670514866156	3.69343528575537e-09	0.915201247397387	0.00523169710145904	rs1265095	0.181049262585164	0	0.0097	rs2844626	0.1606
ENSG00000231113.2	5102	0.00135300343801169	0.116445242703376	0.00980296893046213	0.843656546543161	0.0287422383849889	rs56106855	0.460850254297911	0.0025	0.2309	rs56106855	0.8878
ENSG00000231130.1	13424	4.05932391394432e-08	0.189717379836588	1.57128549655075e-07	0.734283154375296	0.0759992680663269	rs2285795	0.0593293685292504	0.0027	0.0695	rs2285795	0.0691
ENSG00000231165.3	6055	0.000174230472284187	0.132016093731463	0.00108482787432317	0.821939661400719	0.044785186521211	rs10124307	0.0279987326332242	0	0.0824	rs10124307	0.0147
ENSG00000231226.1	14269	7.65019985894511e-08	0.391819593874424	1.13948945469067e-07	0.583586689307037	0.0245935263675966	rs2285795	0.0412143645572379	2e-04	0.0111	rs2285795	0.0453
ENSG00000231305.3	4580	1.80075264847759e-44	9.53339405511239e-20	1.88888934839728e-25	1	5.81824764841432e-21	rs6148064	0.225275692549046	0	0.0013	rs1680784	0.1649
ENSG00000231402.1	14778	1.01553420694843e-09	0.259272823579287	2.7775038347978e-09	0.709084068432731	0.0316431041949437	rs2844626	0.207048338839373	3e-04	0.025	rs2844626	0.257
ENSG00000231500.6	17309	1.11130259080687e-13	1.00279617255183e-06	1.10820248468535e-07	0.999998757408371	1.2897509494218e-07	rs9272226	0.294309689025361	0	0.0046	rs17215231	1
ENSG00000231784.8	6154	4.06888236340395e-16	0.615010204987055	2.29589927132775e-16	0.346986401683759	0.0380033933291875	rs2740358	0.860905759311561	5e-04	0.0128	rs2740358	0.7259
ENSG00000231852.6	21777	2.07986197650136e-10	0.0549251391715275	2.79708950864428e-09	0.738450711163334	0.206624146660065	rs2844626	0.184786537732742	0.0114	0.608	rs2844626	0.2171
ENSG00000231925.11	17145	1.17340905122433e-08	0.105883328410473	9.82339159618211e-08	0.886412421388847	0.00770414023267221	rs9272226	0.156602496561332	0	0.0088	rs9272226	0.1485
ENSG00000232311.1	5478	2.4324464440251e-05	0.629733076558152	1.22762845593708e-05	0.317766761740607	0.0524635609522411	rs6935782	0.129966606803064	0.001	0.0164	rs6935782	0.1414
ENSG00000232615.4	2299	2.33570798124182e-09	0.749259420635747	4.70225149870485e-10	0.15074104146396	0.0999995350943605	rs35033501	0.999995612480288	0.0056	0.0265	rs35033501	1
ENSG00000232629.8	16687	2.51017240858223e-29	2.27845837079833e-22	1.10169760422915e-07	0.999999888397517	1.43272090947659e-09	rs3828789	0.0445039127024403	0	0.0036	rs3828789	0.3333
